data: 0.277634, last: 1
data: 0.656418, last: 1
data: 1.79993, last: 1
data: 1.57945, last: 1
data: 0.40686, last: 1
data: 3.20027, last: 1
data: -0.943222, last: 1
data: -0.602356, last: 1
data: 2.29582, last: 1
data: -1.5112, last: 1
data: -1.90334, last: 1
data: 0.608383, last: 1
data: -0.338776, last: 1
data: 1.58162, last: 1
data: 2.96045, last: 1
data: 2.44249, last: 1
data: 0.749588, last: 1
data: -2.89459, last: 1
data: -3.15903, last: 1
data: 3.30368, last: 1
data: -2.3463, last: 1
data: 1.70969, last: 1
data: 1.15387, last: 1
data: -7.68649, last: 1
data: -0.437317, last: 1
data: -2.77635, last: 1
data: -3.99844, last: 1
data: -6.32954, last: 1
data: -1.6749, last: 1
data: -4.07736, last: 1
data: -3.1264, last: 1
data: -0.932037, last: 1
data: 1.93394, last: 1
data: 1.94414, last: 1
data: 0.326019, last: 1
data: -4.33798, last: 1
data: -2.19215, last: 1
data: 4.59634, last: 1
data: 2.83498, last: 1
data: -3.82941, last: 1
data: 4.27667, last: 1
data: 3.4678, last: 1
data: -4.65381, last: 1
data: 3.72469, last: 1
data: 0.84726, last: 1
data: -1.65198, last: 1
data: 1.31966, last: 1
data: 1.83539, last: 1
data: 2.95624, last: 1
data: -0.826096, last: 1
data: -2.0585, last: 1
data: 1.58241, last: 1
data: 2.23323, last: 1
data: 3.87167, last: 1
data: -2.97931, last: 1
data: 2.10864, last: 1
data: -6.75504, last: 1
data: 1.15541, last: 1
data: -4.61024, last: 1
data: 2.24693, last: 1
data: -6.98167, last: 1
data: 2.94302, last: 1
data: -1.06053, last: 1
data: -5.52823, last: 1
data: 2.55573, last: 1
data: 3.03302, last: 1
data: 3.59819, last: 1
data: 1.9368, last: 1
data: -0.527863, last: 1
data: -1.53568, last: 1
data: -3.82948, last: 1
data: 4.47772, last: 1
data: -4.08417, last: 1
data: 3.17039, last: 1
data: 1.24033, last: 1
data: -1.6487, last: 1
data: -6.31277, last: 1
data: 0.457367, last: 1
data: -2.19989, last: 1
data: -7.68649, last: 1
data: 0.884583, last: 1
data: 1.95743, last: 1
data: 1.33849, last: 1
data: -0.0732269, last: 1
data: 1.95377, last: 1
data: -0.424805, last: 1
data: -4.68588, last: 1
data: -1.43629, last: 1
data: 1.72562, last: 1
data: -1.43765, last: 1
data: 0.893326, last: 1
data: 3.94283, last: 1
data: -0.438721, last: 1
data: 0.304535, last: 1
data: -3.17831, last: 1
data: -1.41586, last: 1
data: -4.72256, last: 1
data: -1.83092, last: 1
data: 3.51207, last: 1
data: -2.14934, last: 1
data: -0.819397, last: 1
data: 1.29353, last: 1
data: -3.07014, last: 1
data: 0.163132, last: 1
data: 1.94508, last: 1
data: -0.850555, last: 1
data: 0.377899, last: 1
data: -0.203171, last: 1
data: 2.82594, last: 1
data: 1.19827, last: 1
data: 1.54178, last: 1
data: 4.78297, last: 1
data: -2.67218, last: 1
data: -7.68649, last: 1
data: 0.988617, last: 1
data: 3.76691, last: 1
data: 1.08041, last: 1
data: 3.52126, last: 1
data: -2.5218, last: 1
data: 2.63988, last: 1
data: 3.01978, last: 1
data: -6.75504, last: 1
data: 0.73819, last: 1
data: 1.24748, last: 1
data: -5.39439, last: 1
data: 1.09009, last: 1
data: -0.20462, last: 1
data: -0.600632, last: 1
data: -1.21631, last: 1
data: 4.50488, last: 1
data: 0.854309, last: 1
data: 0.429367, last: 1
data: 2.52383, last: 1
data: -4.19846, last: 1
data: -5.72577, last: 1
data: 1.50832, last: 1
data: 2.67897, last: 1
data: 3.64275, last: 1
data: 0.582947, last: 1
data: 3.51802, last: 1
data: -4.31514, last: 1
data: 2.46922, last: 1
data: -0.733871, last: 1
data: -3.44225, last: 1
data: -2.94708, last: 1
data: 2.20547, last: 1
data: 1.34099, last: 1
data: 3.74226, last: 1
data: 3.32201, last: 1
data: 0.418472, last: 1
data: -4.76086, last: 1
data: -3.33275, last: 1
data: -3.61775, last: 1
data: 0.344864, last: 1
data: 3.81668, last: 1
data: -2.2421, last: 1
data: 0.778671, last: 1
data: -2.08466, last: 1
data: -3.20416, last: 1
data: 2.33073, last: 1
data: -4.55968, last: 1
data: 1.19341, last: 1
data: -0.49913, last: 1
data: 4.50119, last: 1
data: 1.81837, last: 1
data: 2.41479, last: 1
data: -7.68649, last: 1
data: -0.011795, last: 1
data: 0.0249634, last: 1
data: 0.445236, last: 1
data: 0.756485, last: 1
data: 1.67429, last: 1
data: -2.96666, last: 1
data: 1.26627, last: 1
data: -0.483704, last: 1
data: -1.86569, last: 1
data: -1.06491, last: 1
data: 5.32312, last: 1
data: -2.8969, last: 1
data: -1.11526, last: 1
data: 3.26028, last: 1
data: -1.4054, last: 1
data: -5.83376, last: 1
data: 3.08182, last: 1
data: 1.59665, last: 1
data: 1.24826, last: 1
data: 0.489334, last: 1
data: 2.08084, last: 1
data: -5.92178, last: 1
data: 0.107086, last: 1
data: 0.248795, last: 1
data: -2.61296, last: 1
data: -0.160568, last: 1
data: -2.37178, last: 1
data: 1.0336, last: 1
data: 0.917236, last: 1
data: -3.84918, last: 1
data: -5.57379, last: 1
data: -0.330917, last: 1
data: 5.12669, last: 1
data: 2.04695, last: 1
data: 2.32439, last: 1
data: 3.98029, last: 1
data: 0.569199, last: 1
data: 2.43541, last: 1
data: -4.50293, last: 1
data: 2.90117, last: 1
data: 0.291168, last: 1
data: -1.04187, last: 1
data: 2.89156, last: 1
data: 0.435211, last: 1
data: 2.21194, last: 1
data: 4.87949, last: 1
data: 4.78465, last: 1
data: -1.80496, last: 1
data: -1.80859, last: 1
data: 2.2747, last: 1
data: -0.214813, last: 1
data: 2.63362, last: 1
data: -1.34418, last: 1
data: -2.01671, last: 1
data: -3.01799, last: 1
data: 0.367996, last: 1
data: -5.49626, last: 1
data: 0.131088, last: 1
data: -1.94353, last: 1
data: 0.708466, last: 1
data: -3.7141, last: 1
data: -1.24615, last: 1
data: 4.45189, last: 1
data: 0.741516, last: 1
data: 2.07791, last: 1
data: 0.408737, last: 1
data: -2.20808, last: 1
data: 3.93172, last: 1
data: -3.09468, last: 1
data: -4.02068, last: 1
data: -0.851212, last: 1
data: 0.909637, last: 1
data: 1.46126, last: 1
data: -1.99777, last: 1
data: 1.52666, last: 1
data: 1.38242, last: 1
data: 1.76424, last: 1
data: 3.49382, last: 1
data: -2.85907, last: 1
data: 1.02045, last: 1
data: 4.47464, last: 1
data: 0.0979462, last: 1
data: 2.67006, last: 1
data: -1.25427, last: 1
data: -0.938324, last: 1
data: 3.69885, last: 1
data: 3.01244, last: 1
data: -0.534622, last: 1
data: 2.85188, last: 1
data: -2.97931, last: 1
data: 0.682175, last: 1
data: 2.90472, last: 1
data: -0.0530243, last: 1
data: -0.260757, last: 1
data: -0.00559998, last: 1
data: -5.54897, last: 1
data: -0.0908356, last: 1
data: -0.576797, last: 1
data: -0.831528, last: 1
data: -1.6053, last: 1
data: -1.07976, last: 1
data: 2.03625, last: 1
data: -3.42975, last: 1
data: -3.98674, last: 1
data: 0.834442, last: 1
data: -1.99277, last: 1
data: 1.84625, last: 1
data: 0.649872, last: 1
data: 3.74863, last: 1
data: 0.636337, last: 1
data: -3.09431, last: 1
data: 4.00917, last: 1
data: 1.86925, last: 1
data: -4.03284, last: 1
data: 2.44624, last: 1
data: -1.11594, last: 1
data: 3.13318, last: 1
data: 3.12619, last: 1
data: 1.56345, last: 1
data: -1.35657, last: 1
data: -3.81587, last: 1
data: 2.81369, last: 1
data: -0.327667, last: 1
data: 3.17731, last: 1
data: -2.16219, last: 1
data: -2.96666, last: 1
data: 0.0719604, last: 1
data: 1.44177, last: 1
data: 1.16408, last: 1
data: -0.904266, last: 1
data: -2.99394, last: 1
data: 0.678177, last: 1
data: -4.02469, last: 1
data: -5.3907, last: 1
data: 1.24985, last: 1
data: 3.56032, last: 1
data: -5.34976, last: 1
data: -3.3609, last: 1
data: -0.616028, last: 1
data: 2.13016, last: 1
data: 1.01303, last: 1
data: -1.63405, last: 1
data: 5.33122, last: 1
data: 0.856064, last: 1
data: -2.72844, last: 1
data: 5.54817, last: 1
data: -1.07565, last: 1
data: 3.1008, last: 1
data: 3.95055, last: 1
data: -3.72314, last: 1
data: -2.31645, last: 1
data: 2.24347, last: 1
data: -0.588638, last: 1
data: 1.69203, last: 1
data: 0.956482, last: 1
data: 2.465, last: 1
data: 2.28154, last: 1
data: 2.63632, last: 1
data: 1.01257, last: 1
data: 0.473434, last: 1
data: 3.96037, last: 1
data: 1.37791, last: 1
data: 0.0103912, last: 1
data: -1.98056, last: 1
data: 2.15024, last: 1
data: -0.156616, last: 1
data: 4.70488, last: 1
data: 2.27367, last: 1
data: -6.31277, last: 1
data: 0.311035, last: 1
data: -2.2421, last: 1
data: 1.20833, last: 1
data: 2.45476, last: 1
data: 1.59947, last: 1
data: -2.28821, last: 1
data: 4.2872, last: 1
data: -1.32968, last: 1
data: 2.99428, last: 1
data: -0.960358, last: 1
data: -1.63728, last: 1
data: 0.653168, last: 1
data: 2.50755, last: 1
data: -1.5703, last: 1
data: 0.929749, last: 1
data: 1.2663, last: 1
data: 3.36586, last: 1
data: -0.617966, last: 1
data: 2.06686, last: 1
data: 0.12973, last: 1
data: 0.56427, last: 1
data: -1.24025, last: 1
data: -3.01799, last: 1
data: 1.25821, last: 1
data: 2.1731, last: 1
data: 1.83197, last: 1
data: -1.72879, last: 1
data: -5.68886, last: 1
data: 1.66576, last: 1
data: -0.775131, last: 1
data: -3.38715, last: 1
data: 0.330383, last: 1
data: 2.43465, last: 1
data: -2.38907, last: 1
data: 0.43103, last: 1
data: -6.34293, last: 1
data: -0.263565, last: 1
data: -4.96709, last: 1
data: -0.114044, last: 1
data: 2.99573, last: 1
data: 1.70856, last: 1
data: -3.11105, last: 1
data: -2.90813, last: 1
data: -0.394974, last: 1
data: -5.58653, last: 1
data: -2.58359, last: 1
data: 0.73819, last: 1
data: -5.83376, last: 1
data: -4.35474, last: 1
data: 3.84596, last: 1
data: -2.55974, last: 1
data: -3.04674, last: 1
data: -2.55499, last: 1
data: -4.99408, last: 1
data: 3.8192, last: 1
data: -1.72639, last: 1
data: -3.15585, last: 1
data: -2.89528, last: 1
data: 6.51509, last: 1
data: 0.292435, last: 1
data: 2.2565, last: 1
data: 0.531204, last: 1
data: -0.749634, last: 1
data: 3.23553, last: 1
data: -2.66913, last: 1
data: -4.70665, last: 1
data: 3.58562, last: 1
data: -1.48077, last: 1
data: 2.46509, last: 1
data: -4.13599, last: 1
data: -6.48042, last: 1
data: -1.56927, last: 1
data: 2.50359, last: 1
data: 3.29039, last: 1
data: -3.85774, last: 1
data: -4.2382, last: 1
data: 0.644821, last: 1
data: 1.98474, last: 1
data: 1.34277, last: 1
data: -2.19406, last: 1
data: -4.13599, last: 1
data: 0.263138, last: 1
data: -0.869385, last: 1
data: -6.07153, last: 1
data: -2.81657, last: 1
data: -1.28127, last: 1
data: 1.79015, last: 1
data: -2.94701, last: 1
data: -3.84918, last: 1
data: -1.12975, last: 1
data: 0.859268, last: 1
data: 3.54858, last: 1
data: 0.18895, last: 1
data: -0.651413, last: 1
data: 0.653351, last: 1
data: 1.81219, last: 1
data: -1.90828, last: 1
data: -1.92238, last: 1
data: 4.55899, last: 1
data: -2.87558, last: 1
data: -2.75598, last: 1
data: -2.75578, last: 1
data: 0.589767, last: 1
data: 0.0104065, last: 1
data: 2.63675, last: 1
data: -6.18591, last: 1
data: 3.61223, last: 1
data: 0.202042, last: 1
data: 2.28024, last: 1
data: 1.12193, last: 1
data: -0.433243, last: 1
data: -0.708252, last: 1
data: 2.87602, last: 1
data: 3.7262, last: 1
data: 2.63206, last: 1
data: 3.28685, last: 1
data: 0.993835, last: 1
data: 4.41965, last: 1
data: -1.26134, last: 1
data: 0.435715, last: 1
data: 3.13692, last: 1
data: -0.490585, last: 1
data: 2.05899, last: 1
data: -2.41174, last: 1
data: 2.34875, last: 1
data: -0.247849, last: 1
data: -3.78833, last: 1
data: -0.450317, last: 1
data: -7.68649, last: 1
data: -7.68649, last: 1
data: 1.06464, last: 1
data: 1.84721, last: 1
data: 3.67778, last: 1
data: 1.62503, last: 1
data: 1.6364, last: 1
data: 1.51141, last: 1
data: 1.20992, last: 1
data: -3.99788, last: 1
data: 2.74551, last: 1
data: -0.835342, last: 1
data: 0.519897, last: 1
data: -4.39821, last: 1
data: -2.21991, last: 1
data: 3.43002, last: 1
data: 1.07889, last: 1
data: 1.04973, last: 1
data: 3.82275, last: 1
data: -3.04674, last: 1
data: 3.48222, last: 1
data: -6.34293, last: 1
data: -4.8037, last: 1
data: 4.91292, last: 1
data: 0.542877, last: 1
data: -1.04745, last: 1
data: 3.50436, last: 1
data: 3.57307, last: 1
data: 1.14105, last: 1
data: 5.00558, last: 1
data: 4.02631, last: 1
data: 0.838043, last: 1
data: 2.58725, last: 1
data: 0.740891, last: 1
data: -1.73595, last: 1
data: 4.94626, last: 1
data: 0.235626, last: 1
data: 2.45352, last: 1
data: -3.27275, last: 1
data: 1.21481, last: 1
data: 1.93941, last: 1
data: 2.91141, last: 1
data: -2.4025, last: 1
data: 1.93987, last: 1
data: -3.11105, last: 1
data: -0.730637, last: 1
data: 1.06631, last: 1
data: -0.423477, last: 1
data: 1.0954, last: 1
data: -0.639145, last: 1
data: 0.0843964, last: 1
data: 0.860458, last: 1
data: -3.88292, last: 1
data: 2.99858, last: 1
data: -4.47519, last: 1
data: 4.56619, last: 1
data: 0.743912, last: 1
data: -2.3383, last: 1
data: -3.07851, last: 1
data: -2.57675, last: 1
data: 0.904526, last: 1
data: 1.33241, last: 1
data: 0.507477, last: 1
data: 0.201462, last: 1
data: 3.2774, last: 1
data: -2.50562, last: 1
data: -0.188095, last: 1
data: 1.28116, last: 1
data: -0.312119, last: 1
data: -4.07736, last: 1
data: 0.233978, last: 1
data: -4.78664, last: 1
data: -2.9317, last: 1
data: 0.365982, last: 1
data: -1.48935, last: 1
data: -2.66022, last: 1
data: 0.383209, last: 1
data: -7.68649, last: 1
data: 2.91252, last: 1
data: 3.30185, last: 1
data: -2.61134, last: 1
data: -5.12175, last: 1
data: 2.38585, last: 1
data: 1.17426, last: 1
data: -1.09537, last: 1
data: -3.13922, last: 1
data: 2.38005, last: 1
data: 3.00682, last: 1
data: -5.18643, last: 1
data: 0.777252, last: 1
data: 3.13269, last: 1
data: -0.0634155, last: 1
data: -1.95528, last: 1
data: -1.59753, last: 1
data: -2.78697, last: 1
data: 5.12009, last: 1
data: -0.854721, last: 1
data: 4.14102, last: 1
data: -0.838196, last: 1
data: -2.62743, last: 1
data: 1.49231, last: 1
data: 3.77084, last: 1
data: -0.0838318, last: 1
data: 4.19386, last: 1
data: -1.37199, last: 1
data: -7.00299, last: 1
data: -2.2196, last: 1
data: 3.04547, last: 1
data: -2.16606, last: 1
data: -0.99884, last: 1
data: 1.36742, last: 1
data: -3.79913, last: 1
data: 2.48308, last: 1
data: 1.17712, last: 1
data: -0.454987, last: 1
data: 2.40324, last: 1
data: 0.559204, last: 1
data: -1.15634, last: 1
data: -2.13416, last: 1
data: -2.47231, last: 1
data: 0.0561829, last: 1
data: -1.84779, last: 1
data: -1.56479, last: 1
data: 1.81091, last: 1
data: 3.24529, last: 1
data: 2.90834, last: 1
data: -2.17863, last: 1
data: -2.85477, last: 1
data: -0.0825195, last: 1
data: -1.2908, last: 1
data: 3.21312, last: 1
data: 2.44003, last: 1
data: 1.72878, last: 1
data: 1.04382, last: 1
data: 0.554657, last: 1
data: 2.03856, last: 1
data: -2.13416, last: 1
data: 2.78407, last: 1
data: -1.564, last: 1
data: -0.149918, last: 1
data: 2.15344, last: 1
data: -1.03207, last: 1
data: -5.41425, last: 1
data: 1.57712, last: 1
data: -0.183075, last: 1
data: 4.26009, last: 1
data: 2.66386, last: 1
data: -1.28687, last: 1
data: -3.23776, last: 1
data: 3.19908, last: 1
data: 0.750122, last: 1
data: 3.11157, last: 1
data: -0.419754, last: 1
data: -2.95277, last: 1
data: -3.23463, last: 1
data: -1.6144, last: 1
data: 0.20845, last: 1
data: 1.53633, last: 1
data: 2.321, last: 1
data: -1.95097, last: 1
data: 1.09198, last: 1
data: 1.86441, last: 1
data: 0.690445, last: 1
data: 0.1492, last: 1
data: 3.39107, last: 1
data: -3.13237, last: 1
data: -6.18591, last: 1
data: -1.0217, last: 1
data: -2.76875, last: 1
data: 2.11328, last: 1
data: -2.97295, last: 1
data: 2.91843, last: 1
data: 4.52631, last: 1
data: -3.69469, last: 1
data: -1.23129, last: 1
data: -2.185, last: 1
data: 3.28514, last: 1
data: 0.176804, last: 1
data: -3.04674, last: 1
data: 2.11911, last: 1
data: -1.55595, last: 1
data: -0.286774, last: 1
data: -1.66083, last: 1
data: -0.93602, last: 1
data: -5.64014, last: 1
data: 3.22644, last: 1
data: 2.03766, last: 1
data: 4.36401, last: 1
data: 0.614334, last: 1
data: 4.14496, last: 1
data: 1.53123, last: 1
data: 3.1452, last: 1
data: 2.66766, last: 1
data: -0.96138, last: 1
data: 0.607666, last: 1
data: 3.41873, last: 1
data: 2.12502, last: 1
data: -6.91736, last: 1
data: -0.866501, last: 1
data: 0.471832, last: 1
data: 3.51385, last: 1
data: -0.700256, last: 1
data: 0.709137, last: 1
data: 0.369995, last: 1
data: 2.09587, last: 1
data: -5.26027, last: 1
data: -0.860733, last: 1
data: 0.16893, last: 1
data: 3.02293, last: 1
data: 0.317474, last: 1
data: -1.81177, last: 1
data: -2.84363, last: 1
data: -6.54338, last: 1
data: 0.362701, last: 1
data: -0.268188, last: 1
data: -6.31277, last: 1
data: 0.044754, last: 1
data: 1.73898, last: 1
data: 2.70245, last: 1
data: 1.52562, last: 1
data: -2.76987, last: 1
data: 3.33014, last: 1
data: 0.850143, last: 1
data: 1.77963, last: 1
data: -0.576797, last: 1
data: 1.58069, last: 1
data: -3.61775, last: 1
data: -5.54897, last: 1
data: -0.455551, last: 1
data: -5.13573, last: 1
data: 2.52257, last: 1
data: -1.00774, last: 1
data: 0.86264, last: 1
data: 2.71254, last: 1
data: 2.81065, last: 1
data: 0.384827, last: 1
data: 2.09175, last: 1
data: 1.63359, last: 1
data: -0.0624542, last: 1
data: 1.80493, last: 1
data: 4.38168, last: 1
data: 1.57872, last: 1
data: 1.1167, last: 1
data: 1.27592, last: 1
data: -2.87524, last: 1
data: -2.47253, last: 1
data: -1.47502, last: 1
data: 3.95807, last: 1
data: 2.95531, last: 1
data: 1.61092, last: 1
data: -1.68362, last: 1
data: 3.01451, last: 1
data: 0.084198, last: 1
data: 5.35696, last: 1
data: 4.50427, last: 1
data: 2.53804, last: 1
data: 3.24864, last: 1
data: -6.75504, last: 1
data: -3.22874, last: 1
data: -1.5672, last: 1
data: 0.613403, last: 1
data: -7.68649, last: 1
data: -5.48349, last: 1
data: 2.90298, last: 1
data: 2.49884, last: 1
data: 0.381577, last: 1
data: -1.9133, last: 1
data: 1.46471, last: 1
data: 4.47945, last: 1
data: -5.76959, last: 1
data: -0.904266, last: 1
data: 2.93544, last: 1
data: 2.22794, last: 1
data: 2.11778, last: 1
data: 0.47406, last: 1
data: 1.62852, last: 1
data: 0.942688, last: 1
data: 1.01642, last: 1
data: -7.00299, last: 1
data: 3.2383, last: 1
data: 0.557846, last: 1
data: -2.54437, last: 1
data: 1.89305, last: 1
data: -1.12215, last: 1
data: -3.14867, last: 1
data: -4.26047, last: 1
data: -3.30917, last: 1
data: 1.71518, last: 1
data: 0.633652, last: 1
data: 4.35886, last: 1
data: 0.919296, last: 1
data: -7.00299, last: 1
data: -3.35263, last: 1
data: -4.61024, last: 1
data: -1.98718, last: 1
data: 0.547073, last: 1
data: -1.70679, last: 1
data: 0.577469, last: 1
data: 2.3042, last: 1
data: -0.011795, last: 1
data: -7.68649, last: 1
data: 0.31723, last: 1
data: -0.334534, last: 1
data: 1.06476, last: 1
data: 0.258011, last: 1
data: 1.33833, last: 1
data: 2.01979, last: 1
data: -4.81999, last: 1
data: 0.821884, last: 1
data: 0.240448, last: 1
data: -0.00460815, last: 1
data: -0.5345, last: 1
data: 0.407715, last: 1
data: -4.80449, last: 1
data: -2.55025, last: 1
data: 1.0155, last: 1
data: -0.640961, last: 1
data: 0.620087, last: 1
data: -5.39439, last: 1
data: -3.48364, last: 1
data: -7.68649, last: 1
data: 1.29997, last: 1
data: 0.583008, last: 1
data: -0.90947, last: 1
data: 0.379074, last: 1
data: -1.91672, last: 1
data: -0.0642853, last: 1
data: 1.12936, last: 1
data: 0.122375, last: 1
data: -4.15277, last: 1
data: 1.0276, last: 1
data: -3.32588, last: 1
data: -1.08069, last: 1
data: -2.35349, last: 1
data: 2.14478, last: 1
data: 1.4687, last: 1
data: 0.445236, last: 1
data: 1.0905, last: 1
data: -2.39386, last: 1
data: -0.732834, last: 1
data: -2.81516, last: 1
data: -2.27286, last: 1
data: 2.77588, last: 1
data: -2.1532, last: 1
data: -3.16109, last: 1
data: 1.6143, last: 1
data: 2.8739, last: 1
data: 1.42038, last: 1
data: 2.3763, last: 1
data: 1.9619, last: 1
data: 5.28561, last: 1
data: -6.98167, last: 1
data: -5.57379, last: 1
data: 1.91272, last: 1
data: -5.39439, last: 1
data: -3.23653, last: 1
data: -0.318863, last: 1
data: -3.84152, last: 1
data: 0.697876, last: 1
data: 1.1254, last: 1
data: -1.30629, last: 1
data: 2.13069, last: 1
data: -2.69501, last: 1
data: 2.94901, last: 1
data: 1.36804, last: 1
data: -1.44281, last: 1
data: 1.63, last: 1
data: -0.0635681, last: 1
data: -2.16206, last: 1
data: -3.83673, last: 1
data: 0.655472, last: 1
data: -1.564, last: 1
data: 0.394409, last: 1
data: 2.21973, last: 1
data: 4.7215, last: 1
data: 2.1145, last: 1
data: -0.238266, last: 1
data: -3.79913, last: 1
data: -0.863083, last: 1
data: 3.71567, last: 1
data: -1.22774, last: 1
data: -0.630524, last: 1
data: -0.310394, last: 1
data: -3.7141, last: 1
data: -0.8293, last: 1
data: 1.37024, last: 1
data: 1.56622, last: 1
data: 3.78908, last: 1
data: 0.909637, last: 1
data: 1.0256, last: 1
data: -3.84453, last: 1
data: -1.87595, last: 1
data: -4.90512, last: 1
data: 4.66132, last: 1
data: -0.739868, last: 1
data: -1.34412, last: 1
data: 0.10527, last: 1
data: -1.10014, last: 1
data: -1.47728, last: 1
data: -2.44118, last: 1
data: -0.111435, last: 1
data: -1.8347, last: 1
data: -5.3907, last: 1
data: -1.92804, last: 1
data: 3.63687, last: 1
data: 1.66425, last: 1
data: 0.378616, last: 1
data: 1.0535, last: 1
data: -1.12215, last: 1
data: 0.954468, last: 1
data: 3.27635, last: 1
data: 0.617477, last: 1
data: 2.21039, last: 1
data: -0.169907, last: 1
data: -0.756943, last: 1
data: 1.85477, last: 1
data: 0.288406, last: 1
data: 1.70277, last: 1
data: -0.479019, last: 1
data: -0.245575, last: 1
data: -3.06749, last: 1
data: -0.899139, last: 1
data: -5.34309, last: 1
data: 3.18925, last: 1
data: -2.26205, last: 1
data: 1.34972, last: 1
data: 0.419098, last: 1
data: -3.94211, last: 1
data: -1.68961, last: 1
data: 2.28665, last: 1
data: 2.69719, last: 1
data: -2.95314, last: 1
data: -4.91714, last: 1
data: 3.45448, last: 1
data: 0.921112, last: 1
data: 0.121414, last: 1
data: -3.35503, last: 1
data: -3.54037, last: 1
data: 0.449371, last: 1
data: -1.70389, last: 1
data: 2.21616, last: 1
data: 0.107101, last: 1
data: -2.73604, last: 1
data: 0.522293, last: 1
data: -2.84491, last: 1
data: 1.03685, last: 1
data: 3.25798, last: 1
data: 1.15247, last: 1
data: -2.44215, last: 1
data: -0.498703, last: 1
data: 2.35643, last: 1
data: 2.34273, last: 1
data: 1.34608, last: 1
data: 3.7195, last: 1
data: 3.7043, last: 1
data: -3.30904, last: 1
data: 2.1131, last: 1
data: -1.24367, last: 1
data: -3.68167, last: 1
data: -0.155075, last: 1
data: 3.05971, last: 1
data: 0.0298309, last: 1
data: 2.08121, last: 1
data: 2.01163, last: 1
data: -1.14537, last: 1
data: -2.73306, last: 1
data: 1.60851, last: 1
data: 0.63533, last: 1
data: -0.0784302, last: 1
data: -0.0381317, last: 1
data: 0.311493, last: 1
data: 0.926987, last: 1
data: -0.325195, last: 1
data: 4.24358, last: 1
data: -0.349884, last: 1
data: -1.84239, last: 1
data: -0.775131, last: 1
data: -4.8037, last: 1
data: 1.03687, last: 1
data: 4.21103, last: 1
data: 1.11273, last: 1
data: -3.22075, last: 1
data: 2.7377, last: 1
data: -0.233398, last: 1
data: -0.351913, last: 1
data: 0.278107, last: 1
data: -2.20889, last: 1
data: 1.88287, last: 1
data: 4.57115, last: 1
data: -3.86909, last: 1
data: -1.85503, last: 1
data: 4.85199, last: 1
data: 3.8783, last: 1
data: -1.19852, last: 1
data: -1.73877, last: 1
data: -1.5629, last: 1
data: -1.26662, last: 1
data: 2.47299, last: 1
data: -2.97125, last: 1
data: -1.95296, last: 1
data: -2.01588, last: 1
data: 0.24321, last: 1
data: 0.916916, last: 1
data: -1.03084, last: 1
data: -5.1067, last: 1
data: 0.628296, last: 1
data: 1.4662, last: 1
data: -0.835876, last: 1
data: 0.919266, last: 1
data: 1.05614, last: 1
data: 2.1387, last: 1
data: -3.63599, last: 1
data: -2.72961, last: 1
data: -0.0468903, last: 1
data: -3.87738, last: 1
data: -3.99788, last: 1
data: -2.88097, last: 1
data: 0.311737, last: 1
data: -1.44341, last: 1
data: -1.03903, last: 1
data: 1.16969, last: 1
data: 2.80049, last: 1
data: 1.43513, last: 1
data: 3.12999, last: 1
data: 0.807983, last: 1
data: 1.7766, last: 1
data: -3.14867, last: 1
data: -4.52203, last: 1
data: -2.42357, last: 1
data: -4.04601, last: 1
data: -1.30354, last: 1
data: 3.32545, last: 1
data: 0.538467, last: 1
data: -1.97891, last: 1
data: -0.36113, last: 1
data: -3.95827, last: 1
data: -1.6729, last: 1
data: 1.98547, last: 1
data: 1.7567, last: 1
data: 1.79301, last: 1
data: 0.376022, last: 1
data: -4.65381, last: 1
data: -2.11813, last: 1
data: 0.386108, last: 1
data: 1.14226, last: 1
data: 0.0327911, last: 1
data: 1.05194, last: 1
data: 0.847504, last: 1
data: -0.481384, last: 1
data: -1.98918, last: 1
data: 0.0353394, last: 1
data: -0.972061, last: 1
data: -1.07486, last: 1
data: -0.57431, last: 1
data: -1.47331, last: 1
data: 0.56488, last: 1
data: -3.28856, last: 1
data: -2.15514, last: 1
data: 2.25462, last: 1
data: -0.866669, last: 1
data: -3.54373, last: 1
data: -2.99394, last: 1
data: 0.0219116, last: 1
data: 1.55272, last: 1
data: 1.21794, last: 1
data: 0.290848, last: 1
data: 3.10074, last: 1
data: 4.36987, last: 1
data: -0.96434, last: 1
data: 1.27635, last: 1
data: -0.398254, last: 1
data: -0.624054, last: 1
data: -2.30791, last: 1
data: 0.711761, last: 1
data: 1.51765, last: 1
data: 4.18503, last: 1
data: 1.42439, last: 1
data: 3.66116, last: 1
data: 1.24295, last: 1
data: -3.96359, last: 1
data: 3.42976, last: 1
data: 1.6949, last: 1
data: 1.32469, last: 1
data: 3.76445, last: 1
data: 1.01642, last: 1
data: -4.4212, last: 1
data: 3.39017, last: 1
data: -6.40927, last: 1
data: 2.59998, last: 1
data: 1.57489, last: 1
data: -0.622223, last: 1
data: 1.26398, last: 1
data: 0.364059, last: 1
data: -1.53111, last: 1
data: 1.74422, last: 1
data: -2.0096, last: 1
data: -4.01973, last: 1
data: 1.04738, last: 1
data: 3.54161, last: 1
data: -4.93608, last: 1
data: 3.69478, last: 1
data: -1.82887, last: 1
data: 1.02498, last: 1
data: -1.7988, last: 1
data: -4.00218, last: 1
data: 1.06586, last: 1
data: -5.41455, last: 1
data: 0.978989, last: 1
data: -2.70518, last: 1
data: -0.498093, last: 1
data: 5.72827, last: 1
